blue,green,red,ndwi,brightness,label,source_file
0.3048867,0.2973021,0.22938119,0.12895943,0.27719,0,GSL_1999_02.tif
0.30982667,0.28684855,0.24762054,0.07339608,0.2814319,0,GSL_1999_02.tif
0.29296264,0.26533195,0.23826998,0.05373672,0.26552153,0,GSL_1999_02.tif
0.31814513,0.2957478,0.2690056,0.04735189,0.2942995,0,GSL_1999_02.tif
0.3206719,0.2976983,0.25893357,0.06964144,0.29243457,0,GSL_1999_02.tif
0.2685467,0.26783106,0.2421372,0.050383158,0.259505,0,GSL_1999_02.tif
0.32024604,0.31098616,0.26712972,0.07586086,0.29945397,0,GSL_1999_02.tif
0.34202164,0.32942462,0.2799146,0.08125187,0.31712028,0,GSL_1999_02.tif
0.29741997,0.2877019,0.23743306,0.09572538,0.27418497,0,GSL_1999_02.tif
0.3251292,0.30586606,0.26687,0.06808721,0.29928842,0,GSL_1999_02.tif
0.3011234,0.23741613,0.20260654,0.07910845,0.24704869,0,GSL_2000_08.tif
0.31157503,0.24533415,0.21108793,0.07503174,0.25599906,0,GSL_2000_08.tif
0.30302897,0.24951725,0.22588523,0.049709395,0.25947714,0,GSL_2000_08.tif
0.29390547,0.23248605,0.20955406,0.05187751,0.2453152,0,GSL_2000_08.tif
0.29442516,0.22763066,0.20711792,0.047182895,0.24305792,0,GSL_2000_08.tif
0.2753986,0.21515605,0.196832,0.044477023,0.22912888,0,GSL_2000_08.tif
0.29280832,0.23405471,0.2109977,0.051807296,0.24595357,0,GSL_2000_08.tif
0.29953548,0.2279668,0.1955237,0.076608635,0.24100865,0,GSL_2000_08.tif
0.28697622,0.22494152,0.20368928,0.049581584,0.23853569,0,GSL_2000_08.tif
0.2932703,0.22314876,0.20125313,0.05159162,0.23922406,0,GSL_2000_08.tif
0.2947716,0.22707042,0.21090747,0.036903482,0.24424984,0,GSL_2000_08.tif
0.29442516,0.22729452,0.20522314,0.051029883,0.24231426,0,GSL_2000_08.tif
0.30152762,0.2262114,0.20630588,0.04602238,0.24468164,0,GSL_2000_08.tif
0.3183888,0.22815356,0.19033562,0.09036757,0.24562597,0,GSL_2000_08.tif
0.286572,0.21056211,0.1794181,0.07986028,0.22551739,0,GSL_2000_08.tif
0.31157503,0.24425103,0.21284737,0.068702035,0.25622448,0,GSL_2000_08.tif
0.31622338,0.23984383,0.21284737,0.05963536,0.25630486,0,GSL_2000_08.tif
0.28169268,0.2215801,0.19877188,0.05425969,0.23401488,0,GSL_2000_08.tif
0.2977454,0.22064638,0.187313,0.08170738,0.23523493,0,GSL_2000_08.tif
0.3019896,0.21844278,0.17851582,0.10058192,0.23298271,0,GSL_2000_08.tif
0.3240188,0.2557172,0.22114828,0.072491795,0.26696143,0,GSL_2000_08.tif
0.32147807,0.25485817,0.22895296,0.053543936,0.26842973,0,GSL_2000_08.tif
0.27456132,0.21033801,0.18947846,0.052172694,0.2247926,0,GSL_2000_08.tif
0.25689176,0.19480078,0.17423002,0.0557425,0.20864086,0,GSL_2000_08.tif
0.2884198,0.21698616,0.17914742,0.09551991,0.22818446,0,GSL_2000_08.tif
0.3301646,0.24544947,0.27902654,-0.0640201,0.2848802,0,GSL_2016_11.tif
0.34524488,0.26019046,0.2908062,-0.055564202,0.29874718,0,GSL_2016_11.tif
0.2909188,0.2069395,0.24208127,-0.07826294,0.24664652,0,GSL_2016_11.tif
0.2521056,0.17703433,0.22395284,-0.11700722,0.21769758,0,GSL_2016_11.tif
0.30680254,0.20870279,0.26617602,-0.121026896,0.26056042,0,GSL_2016_11.tif
0.33189514,0.24474415,0.29791987,-0.09798994,0.29151973,0,GSL_2016_11.tif
0.32596192,0.22908625,0.27887356,-0.09801407,0.27797392,0,GSL_2016_11.tif
0.2425259,0.15531078,0.22043425,-0.17331778,0.20609032,0,GSL_2016_11.tif
0.23053585,0.15312432,0.21393248,-0.16566373,0.19919755,0,GSL_2016_11.tif
0.34679002,0.24911708,0.30143848,-0.09503365,0.2991152,0,GSL_2016_11.tif
0.34045506,0.24714221,0.2805181,-0.06325251,0.2893718,0,GSL_2016_11.tif
0.27651834,0.19981587,0.24254021,-0.096583374,0.23962481,0,GSL_2016_11.tif
0.25389794,0.18846036,0.22892477,-0.09694716,0.22376102,0,GSL_2016_11.tif
0.31700027,0.23099059,0.27550796,-0.08789221,0.27449962,0,GSL_2016_11.tif
0.35331038,0.2617774,0.3086669,-0.08219808,0.30791822,0,GSL_2016_11.tif
0.36860698,0.27694157,0.30717534,-0.0517597,0.31757465,0,GSL_2016_11.tif
0.35309407,0.268231,0.31061742,-0.07322528,0.3106475,0,GSL_2016_11.tif
0.34858233,0.2412176,0.297002,-0.10364596,0.29560062,0,GSL_2016_11.tif
0.36848336,0.27112275,0.31971988,-0.08225041,0.3197753,0,GSL_2016_11.tif
0.34227827,0.25500643,0.27960023,-0.046003453,0.29229498,0,GSL_2016_11.tif
0.38535598,0.3018743,0.33413848,-0.05072873,0.34045625,0,GSL_2016_11.tif
0.3493858,0.25789818,0.29195356,-0.061935455,0.29974586,0,GSL_2016_11.tif
0.3493858,0.2612837,0.2960841,-0.062436953,0.3022512,0,GSL_2016_11.tif
0.3536503,0.2681252,0.29822585,-0.05314829,0.30666712,0,GSL_2016_11.tif
0.32676536,0.23398817,0.2649904,-0.06213125,0.27524796,0,GSL_2016_11.tif
0.37251815,0.22064061,0.26013324,-0.08214369,0.28443065,0,GSL_2012_02.tif
0.39171857,0.2404451,0.24631065,-0.012050257,0.29282477,0,GSL_2012_02.tif
0.3511072,0.19505982,0.19738191,-0.0059170225,0.24784966,0,GSL_2012_02.tif
0.33910695,0.18410733,0.19372992,-0.025467481,0.23898141,0,GSL_2012_02.tif
0.35375988,0.21253878,0.2243202,-0.026968421,0.26353964,0,GSL_2012_02.tif
0.42708772,0.29381973,0.29523942,-0.002410099,0.33871564,0,GSL_2012_02.tif
0.3854658,0.24187043,0.25235802,-0.021220075,0.2932314,0,GSL_2012_02.tif
0.34968612,0.19903572,0.2108118,-0.02873275,0.25317788,0,GSL_2012_02.tif
0.32413822,0.17675567,0.18791816,-0.030609433,0.229604,0,GSL_2012_02.tif
0.32278028,0.17476772,0.18870354,-0.038340803,0.22875051,0,GSL_2012_02.tif
0.43896165,0.2766033,0.28832814,-0.020754391,0.33463106,0,GSL_2012_02.tif
0.46043578,0.31306157,0.3095332,0.0056671705,0.3610102,0,GSL_2012_02.tif
0.46043578,0.31306157,0.3063132,0.010895451,0.35993683,0,GSL_2012_02.tif
0.38085517,0.2095381,0.20539272,0.009990518,0.265262,0,GSL_2012_02.tif
0.3405596,0.18388228,0.18065345,0.008857346,0.23503178,0,GSL_2012_02.tif
0.37643403,0.22311619,0.23845692,-0.03323568,0.2793357,0,GSL_2012_02.tif
0.43533,0.28766832,0.2803173,0.012942225,0.33443856,0,GSL_2012_02.tif
0.41988757,0.26568833,0.25781637,0.015036999,0.3144641,0,GSL_2012_02.tif
0.3159275,0.15072477,0.17837587,-0.084019944,0.21500938,0,GSL_2012_02.tif
0.33364367,0.18635784,0.18591546,0.0011883326,0.23530567,0,GSL_2012_02.tif
0.55883783,0.41560984,0.36827913,0.060379274,0.44757557,0,GSL_2012_02.tif
0.57923824,0.42487442,0.3884632,0.044767607,0.46419194,0,GSL_2012_02.tif
0.5652169,0.38222727,0.33050266,0.072572425,0.42598227,0,GSL_2012_02.tif
0.45661464,0.27772856,0.24258013,0.067552894,0.32564113,0,GSL_2012_02.tif
0.39898187,0.24007003,0.22223897,0.03856948,0.28709695,0,GSL_2012_02.tif
1.0,1.0,1.0,0.0,1.0,0,GSL_2010_05.tif
1.0,1.0,1.0,0.0,1.0,0,GSL_2010_05.tif
1.0,0.9704383,0.96743804,0.0015482195,0.9792921,0,GSL_2010_05.tif
1.0,1.0,1.0,0.0,1.0,0,GSL_2010_05.tif
0.95197946,0.9173255,0.9343452,-0.009191526,0.93455005,0,GSL_2010_05.tif
1.0,1.0,1.0,0.0,1.0,0,GSL_2010_05.tif
1.0,1.0,1.0,0.0,1.0,0,GSL_2010_05.tif
0.97553295,0.9371161,0.9594957,-0.011799793,0.95738155,0,GSL_2010_05.tif
1.0,1.0,1.0,0.0,1.0,0,GSL_2010_05.tif
1.0,1.0,1.0,0.0,1.0,0,GSL_2010_05.tif
1.0,1.0,1.0,0.0,1.0,0,GSL_2010_05.tif
1.0,1.0,1.0,0.0,1.0,0,GSL_2010_05.tif
1.0,1.0,1.0,0.0,1.0,0,GSL_2010_05.tif
1.0,1.0,1.0,0.0,1.0,0,GSL_2010_05.tif
1.0,1.0,1.0,0.0,1.0,0,GSL_2010_05.tif
1.0,1.0,1.0,0.0,1.0,0,GSL_2010_05.tif
1.0,1.0,1.0,0.0,1.0,0,GSL_2010_05.tif
1.0,1.0,1.0,0.0,1.0,0,GSL_2010_05.tif
1.0,1.0,1.0,0.0,1.0,0,GSL_2010_05.tif
1.0,1.0,1.0,0.0,1.0,0,GSL_2010_05.tif
1.0,1.0,1.0,0.0,1.0,0,GSL_2010_05.tif
1.0,1.0,1.0,0.0,1.0,0,GSL_2010_05.tif
1.0,1.0,1.0,0.0,1.0,0,GSL_2010_05.tif
1.0,1.0,1.0,0.0,1.0,0,GSL_2010_05.tif
1.0,1.0,1.0,0.0,1.0,0,GSL_2010_05.tif
0.6840702,0.64545465,0.6666587,-0.01616022,0.6653945,0,GSL_2019_07.tif
0.7487097,0.7122422,0.7278806,-0.010859074,0.72961086,0,GSL_2019_07.tif
0.9378072,0.9189461,0.92436,-0.0029370526,0.9270377,0,GSL_2019_07.tif
0.80700576,0.79519814,0.824734,-0.018232746,0.80897933,0,GSL_2019_07.tif
0.87358004,0.8723691,0.91083425,-0.0215708,0.8855944,0,GSL_2019_07.tif
0.7652026,0.73211896,0.75219697,-0.013526764,0.7498395,0,GSL_2019_07.tif
0.7868971,0.75574124,0.7758764,-0.013146331,0.7728383,0,GSL_2019_07.tif
0.782425,0.7512912,0.7688325,-0.011539375,0.7675162,0,GSL_2019_07.tif
0.7832179,0.7522183,0.76561034,-0.008823145,0.7670155,0,GSL_2019_07.tif
0.80345345,0.7727997,0.78366965,-0.0069837375,0.78664094,0,GSL_2019_07.tif
0.9910285,1.0,1.0,0.0,0.9970095,0,GSL_2019_07.tif
0.7852161,0.75218123,0.76913226,-0.011142354,0.7688432,0,GSL_2019_07.tif
0.8133175,0.7842956,0.80060494,-0.010290432,0.79940605,0,GSL_2019_07.tif
0.8058322,0.7746168,0.7858053,-0.0071701757,0.7887514,0,GSL_2019_07.tif
0.8185191,0.7892648,0.7995933,-0.006500596,0.80245906,0,GSL_2019_07.tif
1.0,1.0,1.0,0.0,1.0,0,GSL_2019_07.tif
0.812588,0.77980846,0.7934486,-0.008670012,0.7952817,0,GSL_2019_07.tif
0.8274633,0.7994257,0.8165286,-0.010583769,0.8144726,0,GSL_2019_07.tif
0.8196609,0.79034024,0.8019912,-0.007316927,0.80399746,0,GSL_2019_07.tif
0.84084797,0.8145558,0.82619524,-0.007093952,0.8271997,0,GSL_2019_07.tif
0.77884096,0.74279904,0.75856644,-0.01050203,0.76006883,0,GSL_2019_07.tif
0.6746185,0.6647752,0.6973071,-0.023883943,0.67890024,0,GSL_2019_07.tif
0.6746185,0.6647752,0.6973071,-0.023883943,0.67890024,0,GSL_2019_07.tif
0.69225323,0.68442947,0.7219607,-0.026686216,0.69954777,0,GSL_2019_07.tif
0.74236625,0.7387199,0.7808596,-0.027731149,0.7539819,0,GSL_2019_07.tif
0.4467789,0.40643266,0.33678615,0.09370916,0.3966659,0,GSL_2001_02.tif
0.4455415,0.40411797,0.33480275,0.09380592,0.39482072,0,GSL_2001_02.tif
0.45853412,0.40940565,0.33073473,0.10629174,0.39955816,0,GSL_2001_02.tif
0.45742798,0.40868363,0.33536944,0.098533414,0.4004937,0,GSL_2001_02.tif
0.42135605,0.39307547,0.32369158,0.09680103,0.37937438,0,GSL_2001_02.tif
0.43464866,0.4001894,0.3294799,0.09690609,0.388106,0,GSL_2001_02.tif
0.43611103,0.40205812,0.33203,0.09539458,0.3900664,0,GSL_2001_02.tif
0.4345362,0.38723567,0.32178912,0.0923049,0.381187,0,GSL_2001_02.tif
0.4391108,0.3951141,0.32444042,0.09821851,0.38622177,0,GSL_2001_02.tif
0.4419418,0.39596352,0.3252702,0.09801707,0.3877252,0,GSL_2001_02.tif
0.44612268,0.4044365,0.3295406,0.10204104,0.39336658,0,GSL_2001_02.tif
0.44730383,0.4040118,0.33203,0.09779566,0.39444852,0,GSL_2001_02.tif
0.43022403,0.38464493,0.3166889,0.09689527,0.37718594,0,GSL_2001_02.tif
0.4496849,0.4021006,0.3307752,0.09732248,0.39418688,0,GSL_2001_02.tif
0.41968745,0.37564105,0.31045532,0.09500944,0.36859462,0,GSL_2001_02.tif
0.43836084,0.397089,0.32148552,0.105212994,0.38564512,0,GSL_2001_02.tif
0.41905,0.37092674,0.30932194,0.09056204,0.3664329,0,GSL_2001_02.tif
0.430749,0.3970253,0.32618096,0.09795853,0.38465175,0,GSL_2001_02.tif
0.42789924,0.39827818,0.33320388,0.08896214,0.38646042,0,GSL_2001_02.tif
0.4321364,0.39216235,0.3202712,0.100909136,0.38152334,0,GSL_2001_02.tif
0.42934287,0.38870093,0.31895566,0.098557934,0.37899983,0,GSL_2001_02.tif
0.41554403,0.38190556,0.31709367,0.09272084,0.3715144,0,GSL_2001_02.tif
0.42801175,0.381226,0.3141995,0.09638185,0.3744791,0,GSL_2001_02.tif
0.44394788,0.39628205,0.3229225,0.10200081,0.3877175,0,GSL_2001_02.tif
0.439842,0.39235345,0.32431898,0.094930924,0.3855048,0,GSL_2001_02.tif
0.28834844,0.16519876,0.29390708,-0.28034502,0.24915142,0,GSL_2018_06.tif
0.28840765,0.16450146,0.2975946,-0.2880199,0.2501679,0,GSL_2018_06.tif
0.2933819,0.16777879,0.29927078,-0.28153694,0.25347716,0,GSL_2018_06.tif
0.30327123,0.17754108,0.30892545,-0.2700784,0.2632459,0,GSL_2018_06.tif
0.31943762,0.19434614,0.31475848,-0.2365174,0.27618074,0,GSL_2018_06.tif
0.3007249,0.17991191,0.305372,-0.2585287,0.26200294,0,GSL_2018_06.tif
0.29865226,0.1718929,0.3007458,-0.27262393,0.25709698,0,GSL_2018_06.tif
0.3010802,0.17370589,0.3047686,-0.27391726,0.25985157,0,GSL_2018_06.tif
0.3082455,0.18095787,0.30979705,-0.2625321,0.26633346,0,GSL_2018_06.tif
0.31440413,0.18632713,0.3133505,-0.2542101,0.2713606,0,GSL_2018_06.tif
0.33436045,0.21547452,0.32521772,-0.2029676,0.29168424,0,GSL_2018_06.tif
0.32020745,0.1944856,0.3179767,-0.2409755,0.27755657,0,GSL_2018_06.tif
0.3097852,0.18130653,0.3077186,-0.2584976,0.2662701,0,GSL_2018_06.tif
0.32624766,0.20362031,0.3246143,-0.22905304,0.28482744,0,GSL_2018_06.tif
0.29557297,0.1711956,0.29860032,-0.27119106,0.25512296,0,GSL_2018_06.tif
0.31002206,0.18761715,0.31301528,-0.25047895,0.27021816,0,GSL_2018_06.tif
0.32381973,0.19622888,0.3188483,-0.23805985,0.2796323,0,GSL_2018_06.tif
0.31920075,0.19343965,0.3163676,-0.24112585,0.27633598,0,GSL_2018_06.tif
0.29888916,0.17356643,0.29772872,-0.26344854,0.25672808,0,GSL_2018_06.tif
0.33205098,0.21282475,0.3253518,-0.2090891,0.29007584,0,GSL_2018_06.tif
0.29489195,0.176007,0.30265662,-0.26458946,0.25785187,0,GSL_2018_06.tif
0.28147918,0.1600387,0.29360536,-0.2944299,0.24504107,0,GSL_2018_06.tif
0.30090255,0.18573442,0.3101323,-0.25086907,0.26558974,0,GSL_2018_06.tif
0.2947143,0.17806405,0.2961196,-0.24896535,0.25629932,0,GSL_2018_06.tif
0.33151802,0.21090716,0.33175474,-0.22269364,0.2913933,0,GSL_2018_06.tif
0.02008435,0.1278464,0.084635004,0.2033646,0.07752192,1,GSL_1987_03.tif
0.017796192,0.133695,0.08616381,0.21618864,0.079218335,1,GSL_1987_03.tif
0.019589612,0.13103656,0.083053485,0.22412464,0.07789322,1,GSL_1987_03.tif
0.019589612,0.13050486,0.08363338,0.2188832,0.07790928,1,GSL_1987_03.tif
0.018290928,0.12997317,0.08363338,0.21693894,0.077299155,1,GSL_1987_03.tif
0.018661981,0.13209994,0.085425764,0.21456757,0.07872923,1,GSL_1987_03.tif
0.016497508,0.133695,0.0852149,0.22146046,0.078469135,1,GSL_1987_03.tif
0.017796192,0.13263163,0.082368165,0.2337827,0.07759866,1,GSL_1987_03.tif
0.014704087,0.13529009,0.08178827,0.24646202,0.077260815,1,GSL_1987_03.tif
0.014271191,0.12997317,0.08199914,0.22632112,0.0754145,1,GSL_1987_03.tif
0.015569876,0.13263163,0.083053485,0.22986248,0.077084996,1,GSL_1987_03.tif
0.017363297,0.133695,0.08257903,0.2363471,0.07787911,1,GSL_1987_03.tif
0.016930401,0.13050486,0.08221001,0.22703923,0.07654843,1,GSL_1987_03.tif
0.016497508,0.13050486,0.08010132,0.2393249,0.07570123,1,GSL_1987_03.tif
0.02713435,0.1289098,0.08120838,0.22702079,0.07908417,1,GSL_1987_03.tif
0.016435666,0.1347584,0.0827899,0.2388815,0.07799465,1,GSL_1987_03.tif
0.017796192,0.12944148,0.08215729,0.2234605,0.07646499,1,GSL_1987_03.tif
0.017363297,0.13209994,0.081102945,0.23919356,0.0768554,1,GSL_1987_03.tif
0.018723823,0.12944148,0.081102945,0.22958721,0.07642275,1,GSL_1987_03.tif
0.02713435,0.1289098,0.0788361,0.24103224,0.07829341,1,GSL_1987_03.tif
0.019156719,0.13422671,0.08336979,0.23372014,0.07891774,1,GSL_1987_03.tif
0.018723823,0.12944148,0.08379153,0.21408382,0.077318944,1,GSL_1987_03.tif
0.022681717,0.12944148,0.07983773,0.23702076,0.07732031,1,GSL_1987_03.tif
0.03542119,0.12944148,0.0788361,0.2429697,0.08123293,1,GSL_1987_03.tif
0.019156719,0.12731472,0.07983773,0.2291875,0.07543639,1,GSL_1987_03.tif
0.0010542519,0.016608857,0.024321271,-0.18842418,0.013994794,1,GSL_1989_05.tif
0.003567571,0.014244185,0.024108171,-0.25718707,0.01397331,1,GSL_1989_05.tif
0.0016825817,0.002235365,0.0051423246,-0.3939669,0.0030200903,1,GSL_1989_05.tif
0.0015647699,0.005110063,0.015690746,-0.50864244,0.0074551925,1,GSL_1989_05.tif
0.0016433111,0.0047855005,0.0030113307,0.22752093,0.0031467143,1,GSL_1989_05.tif
0.0012113344,0.012945934,0.023628697,-0.29207322,0.012595322,1,GSL_1989_05.tif
0.0045493366,0.015635168,0.022456652,-0.17907532,0.0142137185,1,GSL_1989_05.tif
0.004824231,0.022404619,0.025599867,-0.066560075,0.017609572,1,GSL_1989_05.tif
0.0035283004,0.003997277,0.01728899,-0.62439734,0.008271523,1,GSL_1989_05.tif
0.00011175718,0.015217873,0.023042675,-0.20450824,0.012790769,1,GSL_1989_05.tif
0.0020360171,0.019251723,0.023681972,-0.103185765,0.014989904,1,GSL_1989_05.tif
0.00011175718,0.00942211,0.00040086298,0.9182891,0.0033115766,1,GSL_1989_05.tif
0.00042592207,0.008680253,0.0026384066,0.5337481,0.0039148605,1,GSL_1989_05.tif
3.3215954e-05,0.01929809,0.017821738,0.039771505,0.012384348,1,GSL_1989_05.tif
0.002153829,0.016933419,0.021657528,-0.12241181,0.013581592,1,GSL_1989_05.tif
0.005216937,0.019947214,0.022616476,-0.0627107,0.015926877,1,GSL_1989_05.tif
0.0010542519,0.011972246,0.01222788,-0.0105628995,0.008418126,1,GSL_1989_05.tif
0.0012898756,0.0043218397,0.0,0.99976873,0.0018705718,1,GSL_1989_05.tif
0.0010149813,0.015449704,0.011215658,0.15877853,0.009226781,1,GSL_1989_05.tif
0.002350182,0.012621371,0.0152645465,-0.09478191,0.010078699,1,GSL_1989_05.tif
0.004195901,0.021848226,0.025493318,-0.07699401,0.017179148,1,GSL_1989_05.tif
0.3394734,0.24159405,0.25349638,-0.024040675,0.27818796,0,GSL_1988_04.tif
0.32761455,0.22372882,0.24024495,-0.035597052,0.26386276,0,GSL_1988_04.tif
0.34729338,0.24100508,0.25166488,-0.021636752,0.27998778,0,GSL_1988_04.tif
0.34918392,0.25548375,0.25920632,-0.007232646,0.287958,0,GSL_1988_04.tif
0.3608709,0.26019546,0.26378506,-0.006850624,0.29495046,0,GSL_1988_04.tif
0.3545118,0.24993768,0.2603914,-0.020484252,0.2882803,0,GSL_1988_04.tif
0.33655164,0.2454223,0.2551124,-0.01935947,0.27902877,0,GSL_1988_04.tif
0.40143165,0.28507915,0.2720268,0.023428794,0.31951252,0,GSL_1988_04.tif
0.39936924,0.29371727,0.28452408,0.015898492,0.3258702,0,GSL_1988_04.tif
0.37608117,0.26736116,0.26707098,0.00054297753,0.30350444,0,GSL_1988_04.tif
0.35133225,0.2468947,0.25877538,-0.023494879,0.28566745,0,GSL_1988_04.tif
0.4211964,0.3023554,0.30725616,-0.008039128,0.34360266,0,GSL_1988_04.tif
0.44809368,0.35104302,0.33052695,0.030101148,0.37655452,0,GSL_1988_04.tif
0.4231729,0.32110405,0.31695232,0.006506831,0.35374308,0,GSL_1988_04.tif
0.40873602,0.31438005,0.3107037,0.00588137,0.3446066,0,GSL_1988_04.tif
0.3759093,0.28159446,0.28506273,-0.006120577,0.31418884,0,GSL_1988_04.tif
0.40027153,0.27963123,0.28188455,-0.004012923,0.32059577,0,GSL_1988_04.tif
0.40710327,0.28930005,0.28991082,-0.0010544825,0.32877138,0,GSL_1988_04.tif
0.4636477,0.33288333,0.3070407,0.04038385,0.36785725,0,GSL_1988_04.tif
0.4914043,0.36704317,0.33936122,0.039187055,0.39926958,0,GSL_1988_04.tif
0.40916568,0.3120733,0.3055324,0.010590712,0.3422571,0,GSL_1988_04.tif
0.37887403,0.26637957,0.27159587,-0.00969615,0.3056165,0,GSL_1988_04.tif
0.37887403,0.2670176,0.27159587,-0.008500074,0.30582917,0,GSL_1988_04.tif
0.39275232,0.26593783,0.26760966,-0.0031333999,0.3087666,0,GSL_1988_04.tif
0.47198325,0.36370572,0.35422865,0.013200462,0.3966392,0,GSL_1988_04.tif
0.01216532,0.1025913,0.04618013,0.37917757,0.053645585,1,GSL_2016_03.tif
0.016773885,0.10310361,0.059301376,0.26970825,0.059726287,1,GSL_2016_03.tif
0.021771487,0.10416024,0.05644629,0.29708415,0.060792673,1,GSL_2016_03.tif
0.016295074,0.10335976,0.047759537,0.3679203,0.05580479,1,GSL_2016_03.tif
0.01617537,0.10297553,0.047941778,0.36465925,0.05569756,1,GSL_2016_03.tif
0.018449727,0.10297553,0.0528015,0.3220867,0.05807559,1,GSL_2016_03.tif
0.017132996,0.10284746,0.05486688,0.30422264,0.058282446,1,GSL_2016_03.tif
0.016414776,0.10355188,0.04982492,0.35029164,0.05659719,1,GSL_2016_03.tif
0.013811236,0.099645525,0.052406646,0.31067345,0.055287797,1,GSL_2016_03.tif
0.018808836,0.1015987,0.051070224,0.33096552,0.057159256,1,GSL_2016_03.tif
0.018389877,0.101118416,0.05911914,0.2621047,0.059542477,1,GSL_2016_03.tif
0.014439677,0.102655336,0.05298374,0.319144,0.056692917,1,GSL_2016_03.tif
0.010968289,0.102719374,0.046726845,0.37466425,0.053471502,1,GSL_2016_03.tif
0.012524429,0.102719374,0.04696983,0.37243283,0.054071207,1,GSL_2016_03.tif
0.013901014,0.10332774,0.047000207,0.3746952,0.05474299,1,GSL_2016_03.tif
0.024075769,0.10380803,0.060030337,0.26719886,0.062638044,1,GSL_2016_03.tif
0.018330025,0.101630725,0.052011795,0.3229484,0.057324182,1,GSL_2016_03.tif
0.021591932,0.10335976,0.06136676,0.254924,0.06210615,1,GSL_2016_03.tif
0.020963492,0.10387207,0.059362125,0.2726737,0.061399225,1,GSL_2016_03.tif
0.018868688,0.10319967,0.04976417,0.3493319,0.05727751,1,GSL_2016_03.tif
0.019766461,0.10150264,0.056932263,0.2813149,0.059400454,1,GSL_2016_03.tif
0.022639334,0.10348784,0.056203306,0.29609805,0.06077683,1,GSL_2016_03.tif
0.020634308,0.103167646,0.05271038,0.32369503,0.058837444,1,GSL_2016_03.tif
0.019467203,0.10236716,0.05298374,0.31788105,0.0582727,1,GSL_2016_03.tif
0.022639334,0.102815434,0.05310523,0.31881523,0.059520002,1,GSL_2016_03.tif
0.15646085,0.120978504,0.0,0.9999918,0.09247979,1,GSL_2013_05.tif
0.1615896,0.12050942,0.0,0.9999917,0.094033,1,GSL_2013_05.tif
0.16811709,0.12074396,0.0,0.9999917,0.09628701,1,GSL_2013_05.tif
0.17184709,0.12035306,0.0,0.9999917,0.09740005,1,GSL_2013_05.tif
0.17387861,0.14795063,0.012146335,0.8482574,0.1113252,1,GSL_2013_05.tif
0.16005763,0.12066578,0.0,0.9999917,0.09357447,1,GSL_2013_05.tif
0.15999103,0.12011852,0.0,0.9999917,0.09336985,1,GSL_2013_05.tif
0.16671835,0.1201967,0.0,0.9999917,0.09563836,1,GSL_2013_05.tif
0.1701153,0.12074396,0.0,0.9999917,0.096953094,1,GSL_2013_05.tif
0.17277959,0.12277664,0.0,0.9999919,0.09851875,1,GSL_2013_05.tif
0.086256914,0.07571223,0.0,0.9999868,0.053989712,1,GSL_2013_05.tif
0.09498245,0.086383805,0.0,0.99998844,0.060455423,1,GSL_2013_05.tif
0.09884566,0.093263656,0.0,0.9999893,0.06403644,1,GSL_2013_05.tif
0.102708876,0.094162725,0.0,0.9999894,0.06562387,1,GSL_2013_05.tif
0.16645192,0.12543477,0.0,0.999992,0.09729556,1,GSL_2013_05.tif
0.15246442,0.12434024,0.0,0.99999195,0.09226822,1,GSL_2013_05.tif
0.15899192,0.12598203,0.0,0.9999921,0.09499132,1,GSL_2013_05.tif
0.16125655,0.12637293,0.0,0.9999921,0.09587649,1,GSL_2013_05.tif
0.10390781,0.098931715,0.0,0.9999899,0.06761318,1,GSL_2013_05.tif
0.10390781,0.098931715,0.0,0.9999899,0.06761318,1,GSL_2013_05.tif
0.15619442,0.12598203,0.0,0.9999921,0.09405881,1,GSL_2013_05.tif
0.15759316,0.12699836,0.0,0.99999213,0.09486384,1,GSL_2013_05.tif
0.1718804,0.14716883,0.012850755,0.8393799,0.110633336,1,GSL_2013_05.tif
0.1718804,0.14716883,0.012850755,0.8393799,0.110633336,1,GSL_2013_05.tif
0.1691162,0.12699836,0.0,0.99999213,0.09870485,1,GSL_2013_05.tif
0.471849,0.3848909,0.35649955,0.038294695,0.40441313,0,GSL_1986_06.tif
0.45549878,0.33677036,0.3213627,0.023411116,0.3712106,0,GSL_1986_06.tif
0.4332347,0.31211442,0.3095489,0.00412683,0.35163268,0,GSL_1986_06.tif
0.4332347,0.3094209,0.30723488,0.0035449702,0.34996352,0,GSL_1986_06.tif
0.4186239,0.3005116,0.29931843,0.0019891697,0.33948466,0,GSL_1986_06.tif
0.49959213,0.4271583,0.39340237,0.041137587,0.44005093,0,GSL_1986_06.tif
0.4734579,0.37240756,0.35857,0.018930167,0.4014785,0,GSL_1986_06.tif
0.4937652,0.39571676,0.36472046,0.04076109,0.41806749,0,GSL_1986_06.tif
0.4227984,0.30538064,0.3013889,0.0065786857,0.34318933,0,GSL_1986_06.tif
0.45732513,0.35785225,0.33603856,0.03143673,0.38373864,0,GSL_1986_06.tif
0.46102133,0.3504451,0.3197185,0.045849305,0.37706164,0,GSL_1986_06.tif
0.49193883,0.39986062,0.39175817,0.010235275,0.42785254,0,GSL_1986_06.tif
0.5415982,0.41840437,0.3874955,0.038353205,0.44916603,0,GSL_1986_06.tif
0.4487587,0.32723948,0.3141161,0.02046193,0.3633714,0,GSL_1986_06.tif
0.42684248,0.31615466,0.29846588,0.028779954,0.34715435,0,GSL_1986_06.tif
